metadata_version,metadata_file,fingerprint_width,feature_selection_method,hamming_cluster_count,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,84,;-,"["";-"", "";d"", ""@5"", ""d#"", ""~v""]",5,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,85,;a,"["";a""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,86,;n,"["";n"", ""i}""]",2,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,87,;y,"["";y"", ""i9"", ""p}""]",3,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,88,< ,"[""< ""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,89,<<,"[""<<"", ""<b"", ""`a""]",3,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,90,=(,"[""=("", ""@3"", ""_n"", ""c=""]",4,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,91,=b,"[""=b"", ""i@"", ""t=""]",3,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,92,=t,"[""=t"", "">s"", ""?b"", ""`y"", ""h7""]",5,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,93,=w,"[""=w""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,94,>n,"["">n"", ""i["", ""y+""]",3,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,95,?*,"[""?*"", ""r}"", ""{h""]",3,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,96,?],"[""?]"", ""j0""]",2,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,97,?c,"[""?c"", ""a#""]",2,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,98,?u,"[""?u""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,99,@%,"[""@%"", ""m$""]",2,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,100,]o,"[""]o"", ""_3""]",2,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,101,`p,"[""`p""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,102,`t,"[""`t""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,103,b#,"[""b#"", ""w&"", ""~i""]",3,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,104,b9,"[""b9"", ""q7"", ""s8""]",3,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,105,h=,"[""h=""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,106,i0,"[""i0""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,107,k+,"[""k+""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,108,l~,"[""l~""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,109,m#,"[""m#""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,110,n%,"[""n%""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,111,o&,"[""o&"", ""qh""]",2,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,112,p#,"[""p#"", ""~?""]",2,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,113,q8,"[""q8""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,114,"v""","[""v\""""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,115,w[,"[""w[""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,116,w~,"[""w~"", ""~l""]",2,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,117,z8,"[""z8""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,118,~n,"[""~n""]",1,1,155,0.0064516129032258064
4,block_infix_fingerprint_v004.json,128,local_split_entropy_equivalence_classes,154,2,0.0,0.01,title,title,119,~y,"[""~y""]",1,1,155,0.0064516129032258064
